,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
30,80,2008.2764515189062,348,0.1223098749997007,"[np.int64(16), np.int64(42), np.int64(39), np.int64(46), np.int64(34), np.int64(15), np.int64(41), np.int64(2), np.int64(14), np.int64(49), np.int64(45), np.int64(5), np.int64(20), np.int64(25), np.int64(43), np.int64(36), np.int64(4), np.int64(10), np.int64(31), np.int64(28), np.int64(11), np.int64(0), np.int64(38), np.int64(9), np.int64(47), np.int64(18), np.int64(19), np.int64(23), np.int64(21), np.int64(8), np.int64(32), np.int64(7), np.int64(30), np.int64(29), np.int64(44), np.int64(37), np.int64(24), np.int64(12), np.int64(33), np.int64(26), np.int64(13), np.int64(22), np.int64(6), np.int64(17), np.int64(3), np.int64(35), np.int64(1), np.int64(27), np.int64(48), np.int64(40)]",5,100,2
31,90,1955.028458618651,360,0.13019175000044925,"[np.int64(16), np.int64(42), np.int64(39), np.int64(46), np.int64(34), np.int64(15), np.int64(41), np.int64(2), np.int64(14), np.int64(0), np.int64(45), np.int64(5), np.int64(20), np.int64(25), np.int64(43), np.int64(36), np.int64(4), np.int64(10), np.int64(31), np.int64(28), np.int64(13), np.int64(49), np.int64(38), np.int64(9), np.int64(47), np.int64(18), np.int64(19), np.int64(23), np.int64(21), np.int64(8), np.int64(32), np.int64(7), np.int64(30), np.int64(29), np.int64(44), np.int64(37), np.int64(24), np.int64(12), np.int64(33), np.int64(26), np.int64(11), np.int64(22), np.int64(6), np.int64(17), np.int64(3), np.int64(35), np.int64(1), np.int64(27), np.int64(48), np.int64(40)]",5,100,2
32,100,1905.1200764641746,373,0.137261458001376,"[np.int64(16), np.int64(42), np.int64(39), np.int64(46), np.int64(34), np.int64(15), np.int64(41), np.int64(2), np.int64(47), np.int64(0), np.int64(45), np.int64(5), np.int64(20), np.int64(25), np.int64(43), np.int64(36), np.int64(13), np.int64(10), np.int64(31), np.int64(48), np.int64(4), np.int64(49), np.int64(38), np.int64(9), np.int64(14), np.int64(18), np.int64(19), np.int64(23), np.int64(21), np.int64(8), np.int64(32), np.int64(7), np.int64(30), np.int64(29), np.int64(44), np.int64(37), np.int64(24), np.int64(12), np.int64(33), np.int64(26), np.int64(11), np.int64(22), np.int64(6), np.int64(17), np.int64(3), np.int64(35), np.int64(1), np.int64(27), np.int64(28), np.int64(40)]",5,100,2
33,0,2824.849011946925,373,0.14410916599990742,"[np.int64(13), np.int64(31), np.int64(23), np.int64(5), np.int64(21), np.int64(0), np.int64(30), np.int64(10), np.int64(40), np.int64(20), np.int64(24), np.int64(42), np.int64(36), np.int64(34), np.int64(22), np.int64(39), np.int64(8), np.int64(3), np.int64(44), np.int64(35), np.int64(33), np.int64(1), np.int64(14), np.int64(2), np.int64(37), np.int64(15), np.int64(38), np.int64(48), np.int64(19), np.int64(41), np.int64(9), np.int64(17), np.int64(49), np.int64(12), np.int64(11), np.int64(7), np.int64(29), np.int64(4), np.int64(28), np.int64(6), np.int64(32), np.int64(43), np.int64(26), np.int64(47), np.int64(27), np.int64(16), np.int64(25), np.int64(18), np.int64(45), np.int64(46)]",5,100,3
34,10,2671.5145248482972,387,0.1528204160003952,"[np.int64(30), np.int64(31), np.int64(23), np.int64(5), np.int64(21), np.int64(0), np.int64(13), np.int64(10), np.int64(40), np.int64(19), np.int64(48), np.int64(42), np.int64(36), np.int64(34), np.int64(22), np.int64(39), np.int64(8), np.int64(3), np.int64(44), np.int64(35), np.int64(33), np.int64(1), np.int64(20), np.int64(2), np.int64(37), np.int64(15), np.int64(38), np.int64(24), np.int64(14), np.int64(41), np.int64(9), np.int64(17), np.int64(49), np.int64(12), np.int64(11), np.int64(7), np.int64(29), np.int64(4), np.int64(28), np.int64(6), np.int64(32), np.int64(43), np.int64(26), np.int64(47), np.int64(27), np.int64(16), np.int64(25), np.int64(18), np.int64(45), np.int64(46)]",5,100,3
35,20,2275.1893217759985,402,0.15950845800034585,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(21), np.int64(0), np.int64(17), np.int64(10), np.int64(40), np.int64(19), np.int64(48), np.int64(42), np.int64(36), np.int64(43), np.int64(26), np.int64(39), np.int64(8), np.int64(3), np.int64(44), np.int64(35), np.int64(33), np.int64(1), np.int64(20), np.int64(2), np.int64(37), np.int64(15), np.int64(38), np.int64(24), np.int64(14), np.int64(41), np.int64(9), np.int64(23), np.int64(49), np.int64(12), np.int64(11), np.int64(7), np.int64(18), np.int64(4), np.int64(28), np.int64(6), np.int64(32), np.int64(34), np.int64(22), np.int64(47), np.int64(27), np.int64(16), np.int64(25), np.int64(29), np.int64(45), np.int64(46)]",5,100,3
36,30,2232.754815238508,415,0.1707717910012434,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(21), np.int64(27), np.int64(17), np.int64(10), np.int64(40), np.int64(19), np.int64(48), np.int64(42), np.int64(36), np.int64(43), np.int64(26), np.int64(39), np.int64(8), np.int64(3), np.int64(44), np.int64(35), np.int64(33), np.int64(1), np.int64(20), np.int64(2), np.int64(37), np.int64(6), np.int64(38), np.int64(24), np.int64(14), np.int64(41), np.int64(9), np.int64(23), np.int64(49), np.int64(12), np.int64(11), np.int64(32), np.int64(18), np.int64(4), np.int64(28), np.int64(15), np.int64(7), np.int64(34), np.int64(22), np.int64(47), np.int64(0), np.int64(16), np.int64(25), np.int64(29), np.int64(45), np.int64(46)]",5,100,3
37,40,2138.5917837922843,428,0.1749085000010382,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(21), np.int64(27), np.int64(17), np.int64(10), np.int64(40), np.int64(19), np.int64(48), np.int64(42), np.int64(36), np.int64(35), np.int64(26), np.int64(39), np.int64(8), np.int64(3), np.int64(44), np.int64(43), np.int64(46), np.int64(1), np.int64(20), np.int64(2), np.int64(37), np.int64(6), np.int64(38), np.int64(24), np.int64(14), np.int64(41), np.int64(9), np.int64(23), np.int64(49), np.int64(12), np.int64(11), np.int64(32), np.int64(18), np.int64(4), np.int64(28), np.int64(15), np.int64(34), np.int64(7), np.int64(22), np.int64(47), np.int64(0), np.int64(16), np.int64(25), np.int64(29), np.int64(45), np.int64(33)]",5,100,3
38,50,2130.2812820436257,439,0.1825710410012107,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(21), np.int64(27), np.int64(17), np.int64(10), np.int64(40), np.int64(19), np.int64(48), np.int64(42), np.int64(36), np.int64(35), np.int64(49), np.int64(39), np.int64(8), np.int64(3), np.int64(44), np.int64(43), np.int64(46), np.int64(1), np.int64(20), np.int64(2), np.int64(37), np.int64(6), np.int64(38), np.int64(24), np.int64(14), np.int64(41), np.int64(9), np.int64(23), np.int64(26), np.int64(12), np.int64(11), np.int64(32), np.int64(18), np.int64(4), np.int64(28), np.int64(15), np.int64(34), np.int64(7), np.int64(22), np.int64(47), np.int64(0), np.int64(16), np.int64(25), np.int64(29), np.int64(45), np.int64(33)]",5,100,3
39,60,2018.4245788274982,454,0.18717808300061733,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(9), np.int64(29), np.int64(17), np.int64(10), np.int64(40), np.int64(19), np.int64(48), np.int64(42), np.int64(36), np.int64(35), np.int64(8), np.int64(3), np.int64(49), np.int64(39), np.int64(44), np.int64(43), np.int64(46), np.int64(1), np.int64(20), np.int64(2), np.int64(37), np.int64(6), np.int64(38), np.int64(24), np.int64(14), np.int64(41), np.int64(21), np.int64(23), np.int64(26), np.int64(12), np.int64(11), np.int64(32), np.int64(18), np.int64(4), np.int64(28), np.int64(15), np.int64(34), np.int64(7), np.int64(22), np.int64(47), np.int64(45), np.int64(16), np.int64(25), np.int64(27), np.int64(0), np.int64(33)]",5,100,3
40,70,2018.4245788274982,464,0.195131416001459,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(9), np.int64(29), np.int64(17), np.int64(10), np.int64(40), np.int64(19), np.int64(48), np.int64(42), np.int64(36), np.int64(35), np.int64(8), np.int64(3), np.int64(49), np.int64(39), np.int64(44), np.int64(43), np.int64(46), np.int64(1), np.int64(20), np.int64(2), np.int64(37), np.int64(6), np.int64(38), np.int64(24), np.int64(14), np.int64(41), np.int64(21), np.int64(23), np.int64(26), np.int64(12), np.int64(11), np.int64(32), np.int64(18), np.int64(4), np.int64(28), np.int64(15), np.int64(34), np.int64(7), np.int64(22), np.int64(47), np.int64(45), np.int64(16), np.int64(25), np.int64(27), np.int64(0), np.int64(33)]",5,100,3
41,80,1864.7234253418856,480,0.20113408300130686,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(9), np.int64(29), np.int64(38), np.int64(10), np.int64(40), np.int64(14), np.int64(48), np.int64(42), np.int64(36), np.int64(35), np.int64(8), np.int64(3), np.int64(49), np.int64(39), np.int64(44), np.int64(43), np.int64(46), np.int64(1), np.int64(20), np.int64(41), np.int64(26), np.int64(6), np.int64(12), np.int64(24), np.int64(19), np.int64(2), np.int64(21), np.int64(23), np.int64(37), np.int64(17), np.int64(11), np.int64(32), np.int64(18), np.int64(4), np.int64(33), np.int64(15), np.int64(34), np.int64(7), np.int64(22), np.int64(47), np.int64(45), np.int64(16), np.int64(25), np.int64(27), np.int64(0), np.int64(28)]",5,100,3
42,90,1840.3026502429123,492,0.20530049999979383,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(9), np.int64(29), np.int64(23), np.int64(10), np.int64(40), np.int64(14), np.int64(48), np.int64(42), np.int64(36), np.int64(35), np.int64(8), np.int64(3), np.int64(49), np.int64(39), np.int64(44), np.int64(43), np.int64(46), np.int64(1), np.int64(20), np.int64(41), np.int64(26), np.int64(6), np.int64(12), np.int64(24), np.int64(19), np.int64(2), np.int64(21), np.int64(38), np.int64(37), np.int64(17), np.int64(11), np.int64(32), np.int64(18), np.int64(4), np.int64(33), np.int64(34), np.int64(15), np.int64(7), np.int64(22), np.int64(47), np.int64(45), np.int64(16), np.int64(25), np.int64(27), np.int64(0), np.int64(28)]",5,100,3
43,100,1831.3710517599682,503,0.2143504160012526,"[np.int64(30), np.int64(31), np.int64(13), np.int64(5), np.int64(9), np.int64(29), np.int64(23), np.int64(10), np.int64(40), np.int64(14), np.int64(48), np.int64(42), np.int64(36), np.int64(35), np.int64(8), np.int64(3), np.int64(49), np.int64(39), np.int64(44), np.int64(43), np.int64(46), np.int64(1), np.int64(20), np.int64(41), np.int64(26), np.int64(6), np.int64(12), np.int64(24), np.int64(19), np.int64(2), np.int64(21), np.int64(38), np.int64(37), np.int64(17), np.int64(27), np.int64(32), np.int64(18), np.int64(4), np.int64(33), np.int64(34), np.int64(15), np.int64(7), np.int64(22), np.int64(47), np.int64(45), np.int64(16), np.int64(25), np.int64(11), np.int64(0), np.int64(28)]",5,100,3
44,0,2805.230260253478,503,0.21780187500007742,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(49), np.int64(29), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(18), np.int64(39), np.int64(15), np.int64(10), np.int64(33), np.int64(6), np.int64(19), np.int64(23), np.int64(34), np.int64(8), np.int64(5), np.int64(0), np.int64(40), np.int64(47), np.int64(31), np.int64(20), np.int64(17), np.int64(48), np.int64(38), np.int64(41), np.int64(12), np.int64(30), np.int64(46), np.int64(13), np.int64(32), np.int64(22), np.int64(26), np.int64(45), np.int64(11), np.int64(7), np.int64(9), np.int64(24), np.int64(25), np.int64(4), np.int64(3), np.int64(2), np.int64(35), np.int64(14), np.int64(37), np.int64(27)]",5,100,4
45,10,2739.8758582193345,516,0.2223790000007284,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(18), np.int64(29), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(49), np.int64(39), np.int64(15), np.int64(10), np.int64(33), np.int64(6), np.int64(19), np.int64(23), np.int64(34), np.int64(8), np.int64(5), np.int64(0), np.int64(13), np.int64(47), np.int64(26), np.int64(20), np.int64(17), np.int64(48), np.int64(38), np.int64(41), np.int64(12), np.int64(30), np.int64(46), np.int64(40), np.int64(32), np.int64(22), np.int64(31), np.int64(45), np.int64(11), np.int64(7), np.int64(9), np.int64(24), np.int64(25), np.int64(4), np.int64(3), np.int64(2), np.int64(35), np.int64(14), np.int64(37), np.int64(27)]",5,100,4
46,20,2559.1743690438875,532,0.23171362500033865,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(18), np.int64(29), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(49), np.int64(15), np.int64(38), np.int64(5), np.int64(33), np.int64(6), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(0), np.int64(13), np.int64(47), np.int64(26), np.int64(20), np.int64(17), np.int64(48), np.int64(39), np.int64(41), np.int64(12), np.int64(30), np.int64(14), np.int64(40), np.int64(32), np.int64(22), np.int64(31), np.int64(45), np.int64(11), np.int64(7), np.int64(9), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(23), np.int64(35), np.int64(46), np.int64(37), np.int64(27)]",5,100,4
47,30,2275.5538057119884,544,0.23718949999965844,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(18), np.int64(29), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(49), np.int64(15), np.int64(38), np.int64(5), np.int64(33), np.int64(6), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(26), np.int64(20), np.int64(17), np.int64(0), np.int64(39), np.int64(41), np.int64(12), np.int64(30), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(9), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(23), np.int64(35), np.int64(46), np.int64(37), np.int64(27)]",5,100,4
48,40,2193.0265629875894,557,0.24686025000119116,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(18), np.int64(0), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(49), np.int64(15), np.int64(38), np.int64(5), np.int64(33), np.int64(26), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(6), np.int64(20), np.int64(17), np.int64(29), np.int64(39), np.int64(41), np.int64(12), np.int64(30), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(9), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(46), np.int64(35), np.int64(23), np.int64(37), np.int64(27)]",5,100,4
49,50,2144.9070687864914,569,0.25435100000140665,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(33), np.int64(0), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(49), np.int64(15), np.int64(38), np.int64(5), np.int64(18), np.int64(26), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(6), np.int64(20), np.int64(17), np.int64(29), np.int64(9), np.int64(41), np.int64(12), np.int64(30), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(39), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(46), np.int64(35), np.int64(23), np.int64(37), np.int64(27)]",5,100,4
50,60,2144.9070687864914,579,0.2606357910008228,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(33), np.int64(0), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(49), np.int64(15), np.int64(38), np.int64(5), np.int64(18), np.int64(26), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(6), np.int64(20), np.int64(17), np.int64(29), np.int64(9), np.int64(41), np.int64(12), np.int64(30), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(39), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(46), np.int64(35), np.int64(23), np.int64(37), np.int64(27)]",5,100,4
51,70,2127.9896742325427,590,0.26528804100053094,"[np.int64(21), np.int64(44), np.int64(36), np.int64(16), np.int64(33), np.int64(0), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(15), np.int64(49), np.int64(38), np.int64(5), np.int64(18), np.int64(26), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(6), np.int64(20), np.int64(17), np.int64(29), np.int64(9), np.int64(41), np.int64(12), np.int64(30), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(39), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(46), np.int64(35), np.int64(23), np.int64(37), np.int64(27)]",5,100,4
52,80,2064.733337907953,603,0.2749776660002681,"[np.int64(21), np.int64(30), np.int64(36), np.int64(16), np.int64(33), np.int64(0), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(15), np.int64(49), np.int64(29), np.int64(5), np.int64(18), np.int64(26), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(6), np.int64(20), np.int64(17), np.int64(38), np.int64(23), np.int64(41), np.int64(12), np.int64(44), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(39), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(46), np.int64(35), np.int64(9), np.int64(37), np.int64(27)]",5,100,4
53,90,2064.733337907953,613,0.2829064580000704,"[np.int64(21), np.int64(30), np.int64(36), np.int64(16), np.int64(33), np.int64(0), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(15), np.int64(49), np.int64(29), np.int64(5), np.int64(18), np.int64(26), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(6), np.int64(20), np.int64(17), np.int64(38), np.int64(23), np.int64(41), np.int64(12), np.int64(44), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(39), np.int64(24), np.int64(34), np.int64(4), np.int64(3), np.int64(46), np.int64(35), np.int64(9), np.int64(37), np.int64(27)]",5,100,4
54,100,2035.4907278716255,624,0.28855900000053225,"[np.int64(21), np.int64(30), np.int64(36), np.int64(16), np.int64(33), np.int64(0), np.int64(28), np.int64(43), np.int64(42), np.int64(1), np.int64(15), np.int64(49), np.int64(3), np.int64(5), np.int64(18), np.int64(26), np.int64(19), np.int64(2), np.int64(25), np.int64(8), np.int64(10), np.int64(48), np.int64(13), np.int64(47), np.int64(6), np.int64(20), np.int64(17), np.int64(38), np.int64(23), np.int64(41), np.int64(12), np.int64(44), np.int64(31), np.int64(40), np.int64(32), np.int64(22), np.int64(14), np.int64(45), np.int64(11), np.int64(7), np.int64(39), np.int64(24), np.int64(34), np.int64(4), np.int64(29), np.int64(46), np.int64(35), np.int64(9), np.int64(37), np.int64(27)]",5,100,4
55,0,2584.830221403067,624,0.2925532910012407,"[np.int64(32), np.int64(26), np.int64(38), np.int64(4), np.int64(27), np.int64(21), np.int64(29), np.int64(11), np.int64(17), np.int64(42), np.int64(16), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(35), np.int64(47), np.int64(23), np.int64(34), np.int64(40), np.int64(30), np.int64(36), np.int64(1), np.int64(25), np.int64(49), np.int64(2), np.int64(45), np.int64(37), np.int64(12), np.int64(15), np.int64(13), np.int64(44), np.int64(43), np.int64(5), np.int64(14), np.int64(18), np.int64(46), np.int64(10), np.int64(6), np.int64(39), np.int64(41), np.int64(19), np.int64(8), np.int64(48), np.int64(31), np.int64(24), np.int64(20), np.int64(0), np.int64(9), np.int64(7)]",5,100,5
56,10,2409.426397675918,637,0.30120966600043175,"[np.int64(32), np.int64(26), np.int64(38), np.int64(7), np.int64(27), np.int64(21), np.int64(29), np.int64(23), np.int64(17), np.int64(42), np.int64(16), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(35), np.int64(47), np.int64(11), np.int64(34), np.int64(40), np.int64(30), np.int64(36), np.int64(1), np.int64(25), np.int64(49), np.int64(2), np.int64(45), np.int64(37), np.int64(12), np.int64(15), np.int64(13), np.int64(44), np.int64(43), np.int64(5), np.int64(14), np.int64(18), np.int64(46), np.int64(10), np.int64(6), np.int64(39), np.int64(41), np.int64(19), np.int64(48), np.int64(8), np.int64(31), np.int64(24), np.int64(20), np.int64(0), np.int64(9), np.int64(4)]",5,100,5
57,20,2310.704047037445,651,0.30604954100090254,"[np.int64(32), np.int64(26), np.int64(38), np.int64(7), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(42), np.int64(16), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(2), np.int64(47), np.int64(11), np.int64(34), np.int64(40), np.int64(30), np.int64(36), np.int64(1), np.int64(25), np.int64(49), np.int64(35), np.int64(45), np.int64(24), np.int64(12), np.int64(9), np.int64(13), np.int64(44), np.int64(43), np.int64(5), np.int64(14), np.int64(18), np.int64(46), np.int64(10), np.int64(6), np.int64(39), np.int64(41), np.int64(19), np.int64(48), np.int64(8), np.int64(31), np.int64(29), np.int64(20), np.int64(0), np.int64(15), np.int64(4)]",5,100,5
58,30,2137.944275107316,664,0.3162395830004243,"[np.int64(32), np.int64(26), np.int64(38), np.int64(7), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(42), np.int64(16), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(2), np.int64(47), np.int64(11), np.int64(34), np.int64(40), np.int64(30), np.int64(36), np.int64(1), np.int64(25), np.int64(49), np.int64(35), np.int64(20), np.int64(24), np.int64(12), np.int64(6), np.int64(29), np.int64(44), np.int64(43), np.int64(5), np.int64(14), np.int64(18), np.int64(46), np.int64(10), np.int64(9), np.int64(39), np.int64(41), np.int64(19), np.int64(48), np.int64(8), np.int64(31), np.int64(13), np.int64(45), np.int64(0), np.int64(15), np.int64(4)]",5,100,5
59,40,2009.788449477616,678,0.32778712500112306,"[np.int64(32), np.int64(26), np.int64(38), np.int64(31), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(35), np.int64(16), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(9), np.int64(47), np.int64(11), np.int64(34), np.int64(40), np.int64(30), np.int64(36), np.int64(1), np.int64(25), np.int64(39), np.int64(42), np.int64(20), np.int64(24), np.int64(12), np.int64(6), np.int64(29), np.int64(44), np.int64(43), np.int64(5), np.int64(14), np.int64(18), np.int64(46), np.int64(10), np.int64(2), np.int64(49), np.int64(41), np.int64(19), np.int64(48), np.int64(8), np.int64(7), np.int64(13), np.int64(45), np.int64(0), np.int64(15), np.int64(4)]",5,100,5
60,50,1909.6123045560978,690,0.3331808330003696,"[np.int64(32), np.int64(26), np.int64(38), np.int64(31), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(35), np.int64(16), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(9), np.int64(47), np.int64(11), np.int64(34), np.int64(40), np.int64(30), np.int64(36), np.int64(1), np.int64(25), np.int64(39), np.int64(42), np.int64(20), np.int64(24), np.int64(0), np.int64(6), np.int64(29), np.int64(44), np.int64(43), np.int64(5), np.int64(14), np.int64(18), np.int64(46), np.int64(10), np.int64(2), np.int64(49), np.int64(41), np.int64(8), np.int64(48), np.int64(19), np.int64(7), np.int64(13), np.int64(45), np.int64(12), np.int64(15), np.int64(4)]",5,100,5
61,60,1810.7445795189058,702,0.3384972910007491,"[np.int64(32), np.int64(26), np.int64(38), np.int64(31), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(35), np.int64(16), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(9), np.int64(47), np.int64(11), np.int64(34), np.int64(18), np.int64(30), np.int64(36), np.int64(1), np.int64(25), np.int64(39), np.int64(42), np.int64(20), np.int64(24), np.int64(0), np.int64(6), np.int64(29), np.int64(44), np.int64(40), np.int64(5), np.int64(14), np.int64(43), np.int64(46), np.int64(10), np.int64(2), np.int64(49), np.int64(41), np.int64(8), np.int64(48), np.int64(19), np.int64(7), np.int64(13), np.int64(45), np.int64(12), np.int64(15), np.int64(4)]",5,100,5
62,70,1725.702913946267,715,0.344241000000693,"[np.int64(32), np.int64(26), np.int64(41), np.int64(31), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(46), np.int64(30), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(9), np.int64(47), np.int64(11), np.int64(34), np.int64(18), np.int64(16), np.int64(36), np.int64(1), np.int64(25), np.int64(39), np.int64(42), np.int64(20), np.int64(24), np.int64(0), np.int64(6), np.int64(29), np.int64(44), np.int64(40), np.int64(5), np.int64(14), np.int64(43), np.int64(35), np.int64(10), np.int64(2), np.int64(49), np.int64(38), np.int64(8), np.int64(48), np.int64(19), np.int64(7), np.int64(13), np.int64(45), np.int64(12), np.int64(15), np.int64(4)]",5,100,5
63,80,1715.5400255182901,726,0.3512539580005978,"[np.int64(32), np.int64(26), np.int64(41), np.int64(31), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(46), np.int64(30), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(2), np.int64(47), np.int64(11), np.int64(34), np.int64(18), np.int64(16), np.int64(36), np.int64(1), np.int64(25), np.int64(39), np.int64(42), np.int64(20), np.int64(24), np.int64(0), np.int64(6), np.int64(29), np.int64(44), np.int64(40), np.int64(5), np.int64(14), np.int64(43), np.int64(35), np.int64(10), np.int64(9), np.int64(49), np.int64(38), np.int64(8), np.int64(48), np.int64(19), np.int64(7), np.int64(13), np.int64(45), np.int64(12), np.int64(15), np.int64(4)]",5,100,5
64,90,1702.5189309010157,737,0.35661883300053887,"[np.int64(32), np.int64(26), np.int64(41), np.int64(31), np.int64(27), np.int64(21), np.int64(37), np.int64(23), np.int64(17), np.int64(46), np.int64(30), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(2), np.int64(47), np.int64(11), np.int64(34), np.int64(18), np.int64(16), np.int64(36), np.int64(1), np.int64(25), np.int64(42), np.int64(39), np.int64(20), np.int64(24), np.int64(0), np.int64(6), np.int64(29), np.int64(44), np.int64(40), np.int64(5), np.int64(14), np.int64(43), np.int64(35), np.int64(10), np.int64(9), np.int64(49), np.int64(38), np.int64(8), np.int64(48), np.int64(19), np.int64(7), np.int64(13), np.int64(45), np.int64(12), np.int64(15), np.int64(4)]",5,100,5
65,100,1687.82643692556,749,0.3692134580014681,"[np.int64(32), np.int64(26), np.int64(2), np.int64(31), np.int64(27), np.int64(21), np.int64(17), np.int64(23), np.int64(37), np.int64(46), np.int64(30), np.int64(28), np.int64(22), np.int64(33), np.int64(3), np.int64(41), np.int64(47), np.int64(11), np.int64(34), np.int64(18), np.int64(16), np.int64(36), np.int64(1), np.int64(25), np.int64(42), np.int64(39), np.int64(20), np.int64(24), np.int64(0), np.int64(6), np.int64(29), np.int64(44), np.int64(40), np.int64(5), np.int64(14), np.int64(43), np.int64(35), np.int64(10), np.int64(9), np.int64(49), np.int64(38), np.int64(8), np.int64(48), np.int64(19), np.int64(7), np.int64(13), np.int64(45), np.int64(12), np.int64(15), np.int64(4)]",5,100,5
