,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
30,200,1576.8286058749823,245,0.04110795799988409,"[np.int64(13), np.int64(14), np.int64(5), np.int64(39), np.int64(18), np.int64(26), np.int64(22), np.int64(44), np.int64(36), np.int64(40), np.int64(11), np.int64(17), np.int64(37), np.int64(2), np.int64(3), np.int64(38), np.int64(24), np.int64(33), np.int64(6), np.int64(0), np.int64(47), np.int64(20), np.int64(25), np.int64(19), np.int64(32), np.int64(12), np.int64(9), np.int64(41), np.int64(8), np.int64(23), np.int64(21), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(16), np.int64(10), np.int64(35), np.int64(43), np.int64(28), np.int64(7), np.int64(48), np.int64(15), np.int64(49), np.int64(30), np.int64(31), np.int64(42), np.int64(34), np.int64(4), np.int64(45)]",geometric,10,0.99,0.001,9.995869365500562,10,1250
31,250,1447.3381946937961,304,0.05454479200034257,"[np.int64(13), np.int64(14), np.int64(45), np.int64(47), np.int64(18), np.int64(26), np.int64(22), np.int64(44), np.int64(36), np.int64(15), np.int64(11), np.int64(17), np.int64(37), np.int64(2), np.int64(3), np.int64(38), np.int64(24), np.int64(33), np.int64(6), np.int64(0), np.int64(49), np.int64(20), np.int64(25), np.int64(19), np.int64(32), np.int64(39), np.int64(21), np.int64(41), np.int64(8), np.int64(23), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(28), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(30), np.int64(31), np.int64(12), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.99451956751929,10,1250
32,300,1440.3567255604935,356,0.06546337500003574,"[np.int64(13), np.int64(14), np.int64(45), np.int64(47), np.int64(18), np.int64(26), np.int64(22), np.int64(44), np.int64(36), np.int64(15), np.int64(12), np.int64(17), np.int64(37), np.int64(2), np.int64(3), np.int64(38), np.int64(24), np.int64(0), np.int64(6), np.int64(33), np.int64(49), np.int64(20), np.int64(25), np.int64(19), np.int64(32), np.int64(39), np.int64(21), np.int64(41), np.int64(8), np.int64(23), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(28), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(30), np.int64(31), np.int64(11), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.993422874829093,10,1250
33,350,1375.3916061624345,408,0.07930500000020402,"[np.int64(13), np.int64(14), np.int64(45), np.int64(47), np.int64(18), np.int64(26), np.int64(22), np.int64(44), np.int64(36), np.int64(15), np.int64(12), np.int64(24), np.int64(37), np.int64(2), np.int64(3), np.int64(38), np.int64(17), np.int64(0), np.int64(6), np.int64(33), np.int64(49), np.int64(20), np.int64(25), np.int64(19), np.int64(32), np.int64(39), np.int64(21), np.int64(41), np.int64(8), np.int64(23), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(28), np.int64(31), np.int64(11), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.992032756686458,10,1250
34,400,1338.065375268383,461,0.09042095800032257,"[np.int64(13), np.int64(45), np.int64(14), np.int64(47), np.int64(18), np.int64(26), np.int64(32), np.int64(44), np.int64(36), np.int64(21), np.int64(12), np.int64(24), np.int64(37), np.int64(2), np.int64(3), np.int64(38), np.int64(17), np.int64(0), np.int64(6), np.int64(33), np.int64(49), np.int64(20), np.int64(25), np.int64(19), np.int64(22), np.int64(39), np.int64(15), np.int64(41), np.int64(8), np.int64(23), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(28), np.int64(31), np.int64(11), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.99091651802121,10,1250
35,450,1299.508627449334,514,0.10628995800016128,"[np.int64(45), np.int64(13), np.int64(14), np.int64(47), np.int64(18), np.int64(26), np.int64(32), np.int64(44), np.int64(36), np.int64(21), np.int64(12), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(0), np.int64(6), np.int64(33), np.int64(2), np.int64(20), np.int64(25), np.int64(19), np.int64(22), np.int64(39), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(28), np.int64(31), np.int64(11), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.989323205999161,10,1250
36,500,1291.3642807229803,565,0.11774304200025654,"[np.int64(45), np.int64(13), np.int64(14), np.int64(47), np.int64(18), np.int64(26), np.int64(32), np.int64(44), np.int64(36), np.int64(21), np.int64(12), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(0), np.int64(6), np.int64(33), np.int64(2), np.int64(20), np.int64(25), np.int64(19), np.int64(22), np.int64(39), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(31), np.int64(28), np.int64(11), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.988173427744162,10,1250
37,550,1255.3433241000216,617,0.13037391699981526,"[np.int64(45), np.int64(13), np.int64(14), np.int64(47), np.int64(18), np.int64(26), np.int64(32), np.int64(44), np.int64(36), np.int64(21), np.int64(39), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(0), np.int64(6), np.int64(11), np.int64(2), np.int64(20), np.int64(25), np.int64(19), np.int64(22), np.int64(12), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(31), np.int64(28), np.int64(33), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.986905564180075,10,1250
38,600,1254.7904583298714,668,0.1512837500004025,"[np.int64(45), np.int64(13), np.int64(14), np.int64(47), np.int64(18), np.int64(26), np.int64(32), np.int64(44), np.int64(36), np.int64(41), np.int64(39), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(0), np.int64(6), np.int64(11), np.int64(2), np.int64(20), np.int64(25), np.int64(19), np.int64(22), np.int64(12), np.int64(15), np.int64(21), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(31), np.int64(28), np.int64(33), np.int64(34), np.int64(4), np.int64(7)]",geometric,10,0.99,0.001,9.984807028056146,10,1250
39,650,1251.8741268267468,719,0.16890812500059837,"[np.int64(45), np.int64(13), np.int64(14), np.int64(47), np.int64(18), np.int64(26), np.int64(7), np.int64(44), np.int64(36), np.int64(41), np.int64(39), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(0), np.int64(6), np.int64(11), np.int64(2), np.int64(20), np.int64(25), np.int64(19), np.int64(22), np.int64(12), np.int64(15), np.int64(21), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(31), np.int64(28), np.int64(33), np.int64(34), np.int64(4), np.int64(32)]",geometric,10,0.99,0.001,9.983038566950324,10,1250
40,700,1226.964847562,771,0.18605079200006003,"[np.int64(45), np.int64(13), np.int64(14), np.int64(47), np.int64(18), np.int64(26), np.int64(31), np.int64(44), np.int64(36), np.int64(41), np.int64(39), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(11), np.int64(2), np.int64(20), np.int64(25), np.int64(19), np.int64(22), np.int64(12), np.int64(15), np.int64(21), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(16), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(7), np.int64(28), np.int64(33), np.int64(34), np.int64(4), np.int64(32)]",geometric,10,0.99,0.001,9.981318741778697,10,1250
41,750,1197.312705966148,824,0.20476712500021677,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(18), np.int64(26), np.int64(31), np.int64(44), np.int64(16), np.int64(41), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(11), np.int64(39), np.int64(20), np.int64(25), np.int64(19), np.int64(47), np.int64(12), np.int64(15), np.int64(21), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(46), np.int64(29), np.int64(30), np.int64(10), np.int64(35), np.int64(43), np.int64(36), np.int64(5), np.int64(48), np.int64(40), np.int64(42), np.int64(7), np.int64(28), np.int64(33), np.int64(34), np.int64(4), np.int64(32)]",geometric,10,0.99,0.001,9.97944137807557,10,1250
42,800,1156.6652607645615,877,0.22384970799976145,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(26), np.int64(31), np.int64(44), np.int64(16), np.int64(41), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(11), np.int64(39), np.int64(20), np.int64(25), np.int64(18), np.int64(47), np.int64(12), np.int64(15), np.int64(21), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(10), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(43), np.int64(36), np.int64(48), np.int64(5), np.int64(40), np.int64(42), np.int64(7), np.int64(28), np.int64(33), np.int64(34), np.int64(4), np.int64(32)]",geometric,10,0.99,0.001,9.977527640778254,10,1250
43,850,1084.4091912069857,933,0.24835650000022724,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(28), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(11), np.int64(39), np.int64(20), np.int64(25), np.int64(18), np.int64(47), np.int64(12), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(42), np.int64(7), np.int64(32), np.int64(33), np.int64(34), np.int64(4), np.int64(26)]",geometric,10,0.99,0.001,9.975070463466494,10,1250
44,900,1059.562870316438,986,0.2762885419997474,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(28), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(33), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(12), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(42), np.int64(7), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.9722705908314,10,1250
45,950,1059.562870316438,1036,0.29677258300034737,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(28), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(33), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(12), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(42), np.int64(7), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.970217795922524,10,1250
46,1000,1059.3110270238894,1087,0.3142571250000401,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(28), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(12), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(33), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(42), np.int64(7), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.968465928150835,10,1250
47,1050,1043.8101293203886,1139,0.3328250000004118,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(7), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(0), np.int64(12), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(33), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(28), np.int64(42), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.966605852595055,10,1250
48,1100,1041.7771520677607,1190,0.35977174999970885,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(7), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(33), np.int64(12), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(0), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(28), np.int64(42), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.963907023121589,10,1250
49,1150,1041.7771520677607,1240,0.37915616700047394,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(7), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(33), np.int64(12), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(0), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(28), np.int64(42), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.961966044816698,10,1250
50,1200,1041.7771520677607,1246,0.38938566700016963,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(7), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(33), np.int64(12), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(0), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(28), np.int64(42), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.960941908624704,10,1250
51,1250,1041.7771520677607,1246,0.38938566700016963,"[np.int64(45), np.int64(13), np.int64(14), np.int64(22), np.int64(19), np.int64(7), np.int64(31), np.int64(44), np.int64(10), np.int64(21), np.int64(2), np.int64(24), np.int64(37), np.int64(49), np.int64(3), np.int64(38), np.int64(17), np.int64(6), np.int64(33), np.int64(12), np.int64(39), np.int64(20), np.int64(25), np.int64(32), np.int64(47), np.int64(0), np.int64(15), np.int64(41), np.int64(23), np.int64(8), np.int64(9), np.int64(1), np.int64(27), np.int64(43), np.int64(29), np.int64(30), np.int64(46), np.int64(35), np.int64(36), np.int64(16), np.int64(48), np.int64(5), np.int64(40), np.int64(28), np.int64(42), np.int64(26), np.int64(11), np.int64(34), np.int64(4), np.int64(18)]",geometric,10,0.99,0.001,9.960941908624704,10,1250
52,0,2761.0200486267336,0,8.724999952391954e-05,"[np.int64(13), np.int64(39), np.int64(30), np.int64(45), np.int64(17), np.int64(48), np.int64(26), np.int64(25), np.int64(32), np.int64(19), np.int64(12), np.int64(4), np.int64(37), np.int64(8), np.int64(3), np.int64(6), np.int64(41), np.int64(46), np.int64(47), np.int64(15), np.int64(9), np.int64(16), np.int64(24), np.int64(34), np.int64(31), np.int64(0), np.int64(44), np.int64(27), np.int64(33), np.int64(5), np.int64(29), np.int64(11), np.int64(36), np.int64(1), np.int64(21), np.int64(2), np.int64(43), np.int64(35), np.int64(23), np.int64(40), np.int64(10), np.int64(22), np.int64(18), np.int64(49), np.int64(20), np.int64(7), np.int64(42), np.int64(14), np.int64(28), np.int64(38)]",geometric,50,0.99,0.001,49.9999561554293,50,1250
53,50,2180.2034044365846,86,0.016248916999757057,"[np.int64(13), np.int64(11), np.int64(49), np.int64(41), np.int64(18), np.int64(48), np.int64(36), np.int64(27), np.int64(16), np.int64(19), np.int64(4), np.int64(17), np.int64(24), np.int64(8), np.int64(3), np.int64(0), np.int64(39), np.int64(23), np.int64(37), np.int64(6), np.int64(44), np.int64(5), np.int64(25), np.int64(14), np.int64(32), np.int64(10), np.int64(1), np.int64(34), np.int64(2), np.int64(33), np.int64(47), np.int64(38), np.int64(26), np.int64(9), np.int64(29), np.int64(20), np.int64(43), np.int64(15), np.int64(31), np.int64(40), np.int64(28), np.int64(22), np.int64(21), np.int64(30), np.int64(46), np.int64(35), np.int64(42), np.int64(12), np.int64(7), np.int64(45)]",geometric,50,0.99,0.001,49.99183531303855,50,1250
54,100,1977.1340846951393,155,0.031105749999369436,"[np.int64(13), np.int64(42), np.int64(16), np.int64(41), np.int64(18), np.int64(22), np.int64(36), np.int64(40), np.int64(49), np.int64(12), np.int64(4), np.int64(17), np.int64(24), np.int64(8), np.int64(39), np.int64(11), np.int64(34), np.int64(47), np.int64(37), np.int64(6), np.int64(33), np.int64(5), np.int64(25), np.int64(14), np.int64(32), np.int64(31), np.int64(1), np.int64(3), np.int64(2), np.int64(26), np.int64(29), np.int64(38), np.int64(23), np.int64(9), np.int64(21), np.int64(20), np.int64(43), np.int64(15), np.int64(0), np.int64(44), np.int64(19), np.int64(48), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(27), np.int64(28), np.int64(7), np.int64(45)]",geometric,50,0.99,0.001,49.98437128135414,50,1250
55,150,1924.4437133854187,220,0.050564666999889596,"[np.int64(22), np.int64(42), np.int64(44), np.int64(48), np.int64(19), np.int64(5), np.int64(31), np.int64(40), np.int64(15), np.int64(0), np.int64(4), np.int64(17), np.int64(24), np.int64(8), np.int64(9), np.int64(34), np.int64(11), np.int64(47), np.int64(37), np.int64(6), np.int64(33), np.int64(16), np.int64(25), np.int64(14), np.int64(32), np.int64(36), np.int64(1), np.int64(3), np.int64(2), np.int64(18), np.int64(29), np.int64(38), np.int64(23), np.int64(21), np.int64(41), np.int64(20), np.int64(43), np.int64(49), np.int64(12), np.int64(13), np.int64(39), np.int64(26), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(27), np.int64(28), np.int64(7), np.int64(45)]",geometric,50,0.99,0.001,49.97459686109778,50,1250
56,200,1629.258606758241,283,0.06714504199953808,"[np.int64(22), np.int64(16), np.int64(44), np.int64(48), np.int64(19), np.int64(5), np.int64(13), np.int64(40), np.int64(15), np.int64(4), np.int64(0), np.int64(34), np.int64(24), np.int64(29), np.int64(9), np.int64(8), np.int64(11), np.int64(47), np.int64(6), np.int64(33), np.int64(26), np.int64(42), np.int64(25), np.int64(14), np.int64(31), np.int64(36), np.int64(46), np.int64(3), np.int64(2), np.int64(18), np.int64(17), np.int64(38), np.int64(23), np.int64(21), np.int64(41), np.int64(20), np.int64(43), np.int64(7), np.int64(12), np.int64(49), np.int64(39), np.int64(37), np.int64(10), np.int64(30), np.int64(1), np.int64(35), np.int64(27), np.int64(28), np.int64(32), np.int64(45)]",geometric,50,0.99,0.001,49.96626987118558,50,1250
57,250,1599.4822924822045,340,0.089074666999295,"[np.int64(22), np.int64(16), np.int64(40), np.int64(48), np.int64(19), np.int64(5), np.int64(13), np.int64(44), np.int64(15), np.int64(4), np.int64(34), np.int64(0), np.int64(24), np.int64(29), np.int64(9), np.int64(37), np.int64(11), np.int64(47), np.int64(6), np.int64(33), np.int64(26), np.int64(42), np.int64(25), np.int64(14), np.int64(31), np.int64(36), np.int64(43), np.int64(8), np.int64(2), np.int64(18), np.int64(17), np.int64(38), np.int64(23), np.int64(21), np.int64(41), np.int64(49), np.int64(46), np.int64(7), np.int64(12), np.int64(20), np.int64(39), np.int64(3), np.int64(10), np.int64(30), np.int64(27), np.int64(35), np.int64(1), np.int64(28), np.int64(32), np.int64(45)]",geometric,50,0.99,0.001,49.95525851398644,50,1250
58,300,1572.6679794359538,395,0.1109837919993879,"[np.int64(22), np.int64(16), np.int64(40), np.int64(48), np.int64(19), np.int64(5), np.int64(13), np.int64(36), np.int64(14), np.int64(4), np.int64(34), np.int64(0), np.int64(41), np.int64(29), np.int64(9), np.int64(17), np.int64(11), np.int64(47), np.int64(6), np.int64(33), np.int64(26), np.int64(42), np.int64(25), np.int64(15), np.int64(31), np.int64(44), np.int64(43), np.int64(8), np.int64(2), np.int64(18), np.int64(37), np.int64(38), np.int64(23), np.int64(21), np.int64(24), np.int64(3), np.int64(46), np.int64(7), np.int64(12), np.int64(20), np.int64(39), np.int64(49), np.int64(10), np.int64(30), np.int64(27), np.int64(35), np.int64(1), np.int64(28), np.int64(32), np.int64(45)]",geometric,50,0.99,0.001,49.94425987353285,50,1250
59,350,1536.463462221553,450,0.12495641699933913,"[np.int64(22), np.int64(16), np.int64(40), np.int64(48), np.int64(19), np.int64(5), np.int64(13), np.int64(36), np.int64(14), np.int64(4), np.int64(34), np.int64(11), np.int64(41), np.int64(29), np.int64(9), np.int64(17), np.int64(0), np.int64(47), np.int64(6), np.int64(33), np.int64(20), np.int64(42), np.int64(25), np.int64(15), np.int64(31), np.int64(44), np.int64(43), np.int64(8), np.int64(2), np.int64(18), np.int64(37), np.int64(38), np.int64(24), np.int64(3), np.int64(23), np.int64(21), np.int64(30), np.int64(7), np.int64(12), np.int64(26), np.int64(39), np.int64(49), np.int64(10), np.int64(46), np.int64(27), np.int64(35), np.int64(1), np.int64(28), np.int64(32), np.int64(45)]",geometric,50,0.99,0.001,49.93724671483381,50,1250
60,400,1452.7506950485356,507,0.14647449999938544,"[np.int64(32), np.int64(16), np.int64(40), np.int64(36), np.int64(19), np.int64(5), np.int64(13), np.int64(48), np.int64(45), np.int64(4), np.int64(34), np.int64(11), np.int64(2), np.int64(29), np.int64(9), np.int64(17), np.int64(18), np.int64(47), np.int64(6), np.int64(33), np.int64(20), np.int64(42), np.int64(25), np.int64(15), np.int64(31), np.int64(44), np.int64(43), np.int64(8), np.int64(37), np.int64(38), np.int64(41), np.int64(0), np.int64(24), np.int64(3), np.int64(23), np.int64(21), np.int64(30), np.int64(7), np.int64(12), np.int64(26), np.int64(39), np.int64(49), np.int64(10), np.int64(46), np.int64(27), np.int64(35), np.int64(1), np.int64(28), np.int64(22), np.int64(14)]",geometric,50,0.99,0.001,49.926448255754984,50,1250
61,450,1371.6532298556306,561,0.16578312499950698,"[np.int64(32), np.int64(16), np.int64(40), np.int64(36), np.int64(45), np.int64(5), np.int64(13), np.int64(48), np.int64(19), np.int64(4), np.int64(34), np.int64(18), np.int64(2), np.int64(29), np.int64(9), np.int64(17), np.int64(11), np.int64(47), np.int64(6), np.int64(33), np.int64(20), np.int64(42), np.int64(25), np.int64(15), np.int64(31), np.int64(44), np.int64(43), np.int64(8), np.int64(38), np.int64(37), np.int64(41), np.int64(39), np.int64(24), np.int64(3), np.int64(23), np.int64(21), np.int64(30), np.int64(7), np.int64(12), np.int64(26), np.int64(0), np.int64(49), np.int64(10), np.int64(46), np.int64(27), np.int64(35), np.int64(1), np.int64(28), np.int64(22), np.int64(14)]",geometric,50,0.99,0.001,49.91676056078413,50,1250
62,500,1269.5205080945675,619,0.18147299999964162,"[np.int64(32), np.int64(16), np.int64(40), np.int64(36), np.int64(45), np.int64(5), np.int64(13), np.int64(48), np.int64(14), np.int64(18), np.int64(34), np.int64(4), np.int64(15), np.int64(29), np.int64(9), np.int64(17), np.int64(11), np.int64(47), np.int64(26), np.int64(33), np.int64(20), np.int64(42), np.int64(25), np.int64(2), np.int64(31), np.int64(44), np.int64(43), np.int64(21), np.int64(38), np.int64(24), np.int64(41), np.int64(39), np.int64(37), np.int64(3), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(0), np.int64(6), np.int64(30), np.int64(10), np.int64(46), np.int64(27), np.int64(35), np.int64(1), np.int64(28), np.int64(22), np.int64(19)]",geometric,50,0.99,0.001,49.90888988159916,50,1250
63,550,1250.6296046594234,672,0.20593312499931926,"[np.int64(32), np.int64(16), np.int64(40), np.int64(44), np.int64(45), np.int64(5), np.int64(13), np.int64(48), np.int64(14), np.int64(18), np.int64(34), np.int64(4), np.int64(15), np.int64(29), np.int64(9), np.int64(17), np.int64(11), np.int64(47), np.int64(26), np.int64(33), np.int64(20), np.int64(42), np.int64(25), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(21), np.int64(3), np.int64(24), np.int64(41), np.int64(39), np.int64(37), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(0), np.int64(6), np.int64(30), np.int64(10), np.int64(46), np.int64(27), np.int64(1), np.int64(35), np.int64(28), np.int64(22), np.int64(19)]",geometric,50,0.99,0.001,49.896622163824915,50,1250
