,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
30,500,938.7583675796369,30654,2.8116308750004464,"[np.int64(35), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(22), np.int64(32), np.int64(26), np.int64(39), np.int64(15), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(7), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(43), np.int64(46), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(30), np.int64(49), np.int64(38), np.int64(3), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
31,550,930.5547507757421,33706,3.0888497089999873,"[np.int64(30), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(22), np.int64(32), np.int64(26), np.int64(39), np.int64(15), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(7), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(43), np.int64(46), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(35), np.int64(49), np.int64(38), np.int64(3), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
32,600,927.6743562634975,36758,3.3684935420005786,"[np.int64(35), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(39), np.int64(15), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
33,650,927.6233740379497,39809,3.6480129589999706,"[np.int64(35), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(15), np.int64(39), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
34,700,927.6233740379497,42859,3.9365952919997653,"[np.int64(35), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(15), np.int64(39), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
35,750,925.2134423423909,45910,4.228258584000287,"[np.int64(43), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(15), np.int64(39), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(35), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
36,800,925.2134423423909,48960,4.508142958999997,"[np.int64(43), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(15), np.int64(39), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(35), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
37,850,925.2134423423909,49082,4.52802737500042,"[np.int64(43), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(15), np.int64(39), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(35), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
38,900,925.2134423423909,49082,4.52802737500042,"[np.int64(43), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(15), np.int64(39), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(35), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
39,950,925.2134423423909,49082,4.52802737500042,"[np.int64(43), np.int64(36), np.int64(44), np.int64(40), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14), np.int64(19), np.int64(7), np.int64(32), np.int64(26), np.int64(15), np.int64(39), np.int64(41), np.int64(6), np.int64(0), np.int64(34), np.int64(47), np.int64(33), np.int64(12), np.int64(24), np.int64(37), np.int64(17), np.int64(11), np.int64(4), np.int64(18), np.int64(22), np.int64(42), np.int64(25), np.int64(28), np.int64(16), np.int64(31), np.int64(35), np.int64(46), np.int64(30), np.int64(29), np.int64(21), np.int64(2), np.int64(20), np.int64(10), np.int64(27), np.int64(1), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(9)]",60,0.1,950
40,0,2761.0200486267336,110,0.0029851250001229346,"[np.int64(13), np.int64(39), np.int64(30), np.int64(45), np.int64(17), np.int64(48), np.int64(26), np.int64(25), np.int64(32), np.int64(19), np.int64(12), np.int64(4), np.int64(37), np.int64(8), np.int64(3), np.int64(6), np.int64(41), np.int64(46), np.int64(47), np.int64(15), np.int64(9), np.int64(16), np.int64(24), np.int64(34), np.int64(31), np.int64(0), np.int64(44), np.int64(27), np.int64(33), np.int64(5), np.int64(29), np.int64(11), np.int64(36), np.int64(1), np.int64(21), np.int64(2), np.int64(43), np.int64(35), np.int64(23), np.int64(40), np.int64(10), np.int64(22), np.int64(18), np.int64(49), np.int64(20), np.int64(7), np.int64(42), np.int64(14), np.int64(28), np.int64(38)]",110,0.1,950
41,50,1370.8379652506717,5688,0.5020890420000796,"[np.int64(20), np.int64(39), np.int64(13), np.int64(48), np.int64(7), np.int64(22), np.int64(6), np.int64(32), np.int64(45), np.int64(26), np.int64(18), np.int64(0), np.int64(47), np.int64(15), np.int64(17), np.int64(33), np.int64(34), np.int64(4), np.int64(11), np.int64(12), np.int64(42), np.int64(9), np.int64(21), np.int64(5), np.int64(36), np.int64(46), np.int64(43), np.int64(31), np.int64(35), np.int64(27), np.int64(30), np.int64(1), np.int64(44), np.int64(29), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(24), np.int64(25), np.int64(10), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19), np.int64(41), np.int64(37), np.int64(49), np.int64(2)]",110,0.1,950
42,100,1095.6062011335512,11260,0.9955132920003962,"[np.int64(20), np.int64(39), np.int64(42), np.int64(13), np.int64(48), np.int64(7), np.int64(5), np.int64(45), np.int64(22), np.int64(32), np.int64(26), np.int64(18), np.int64(0), np.int64(47), np.int64(6), np.int64(15), np.int64(33), np.int64(34), np.int64(4), np.int64(11), np.int64(12), np.int64(17), np.int64(9), np.int64(21), np.int64(10), np.int64(46), np.int64(43), np.int64(27), np.int64(1), np.int64(35), np.int64(30), np.int64(31), np.int64(44), np.int64(36), np.int64(29), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19), np.int64(41), np.int64(37), np.int64(49), np.int64(2)]",110,0.1,950
43,150,1023.9756335852652,16825,1.4908138749997306,"[np.int64(20), np.int64(39), np.int64(42), np.int64(13), np.int64(45), np.int64(7), np.int64(48), np.int64(5), np.int64(22), np.int64(32), np.int64(26), np.int64(11), np.int64(0), np.int64(47), np.int64(12), np.int64(15), np.int64(33), np.int64(34), np.int64(4), np.int64(18), np.int64(6), np.int64(17), np.int64(37), np.int64(24), np.int64(25), np.int64(10), np.int64(46), np.int64(43), np.int64(27), np.int64(1), np.int64(35), np.int64(30), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(21), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19), np.int64(41), np.int64(49), np.int64(2)]",110,0.1,950
44,200,918.1365158785637,22384,1.9857457919997614,"[np.int64(20), np.int64(39), np.int64(15), np.int64(42), np.int64(13), np.int64(45), np.int64(48), np.int64(5), np.int64(7), np.int64(32), np.int64(22), np.int64(26), np.int64(33), np.int64(0), np.int64(47), np.int64(6), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(12), np.int64(17), np.int64(37), np.int64(24), np.int64(25), np.int64(10), np.int64(30), np.int64(46), np.int64(27), np.int64(1), np.int64(35), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(21), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19), np.int64(41), np.int64(49), np.int64(2)]",110,0.1,950
45,250,896.6495604918076,27938,2.483076292000078,"[np.int64(20), np.int64(39), np.int64(15), np.int64(42), np.int64(13), np.int64(45), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(22), np.int64(26), np.int64(33), np.int64(0), np.int64(47), np.int64(6), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(12), np.int64(17), np.int64(37), np.int64(24), np.int64(25), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(27), np.int64(1), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(3), np.int64(49), np.int64(38), np.int64(8), np.int64(23), np.int64(21), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19), np.int64(41), np.int64(2)]",110,0.1,950
46,300,870.6994927646202,33493,2.9751463749998948,"[np.int64(20), np.int64(39), np.int64(15), np.int64(42), np.int64(13), np.int64(45), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(22), np.int64(26), np.int64(33), np.int64(0), np.int64(47), np.int64(6), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(12), np.int64(17), np.int64(37), np.int64(24), np.int64(41), np.int64(25), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(27), np.int64(1), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(3), np.int64(49), np.int64(38), np.int64(8), np.int64(23), np.int64(21), np.int64(2), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19)]",110,0.1,950
47,350,848.4607773911453,39047,3.4695645000001605,"[np.int64(22), np.int64(20), np.int64(39), np.int64(15), np.int64(42), np.int64(13), np.int64(45), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(12), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(25), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(27), np.int64(1), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(3), np.int64(49), np.int64(38), np.int64(8), np.int64(23), np.int64(21), np.int64(2), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19)]",110,0.1,950
48,400,836.9716798789394,44606,3.963684500000454,"[np.int64(22), np.int64(42), np.int64(20), np.int64(39), np.int64(15), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(12), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(27), np.int64(1), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19)]",110,0.1,950
49,450,825.9504017984718,50159,4.4567819169997165,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(42), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(12), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(28), np.int64(16), np.int64(40), np.int64(14), np.int64(19)]",110,0.1,950
50,500,820.0315054342727,55711,4.95288595799957,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(33), np.int64(12), np.int64(0), np.int64(6), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
51,550,819.6985637224201,61262,5.447473833000004,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(33), np.int64(12), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
52,600,819.6985637224201,66812,5.940519667000444,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(33), np.int64(12), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
53,650,819.3090408056283,72363,6.435524083000018,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(12), np.int64(33), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
54,700,819.3090408056283,77913,6.930374167000082,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(12), np.int64(33), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
55,750,819.3090408056283,78246,6.970772542000304,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(12), np.int64(33), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
56,800,819.3090408056283,78246,6.970772542000304,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(12), np.int64(33), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
57,850,819.3090408056283,78246,6.970772542000304,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(12), np.int64(33), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
58,900,819.3090408056283,78246,6.970772542000304,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(12), np.int64(33), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
59,950,819.3090408056283,78246,6.970772542000304,"[np.int64(22), np.int64(15), np.int64(20), np.int64(39), np.int64(14), np.int64(45), np.int64(13), np.int64(5), np.int64(48), np.int64(7), np.int64(32), np.int64(26), np.int64(12), np.int64(33), np.int64(6), np.int64(0), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(47), np.int64(24), np.int64(17), np.int64(37), np.int64(41), np.int64(2), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(44), np.int64(31), np.int64(29), np.int64(9), np.int64(21), np.int64(49), np.int64(3), np.int64(38), np.int64(8), np.int64(23), np.int64(25), np.int64(42), np.int64(28), np.int64(16), np.int64(40), np.int64(19)]",110,0.1,950
60,0,2761.0200486267336,160,0.004385125000226253,"[np.int64(13), np.int64(39), np.int64(30), np.int64(45), np.int64(17), np.int64(48), np.int64(26), np.int64(25), np.int64(32), np.int64(19), np.int64(12), np.int64(4), np.int64(37), np.int64(8), np.int64(3), np.int64(6), np.int64(41), np.int64(46), np.int64(47), np.int64(15), np.int64(9), np.int64(16), np.int64(24), np.int64(34), np.int64(31), np.int64(0), np.int64(44), np.int64(27), np.int64(33), np.int64(5), np.int64(29), np.int64(11), np.int64(36), np.int64(1), np.int64(21), np.int64(2), np.int64(43), np.int64(35), np.int64(23), np.int64(40), np.int64(10), np.int64(22), np.int64(18), np.int64(49), np.int64(20), np.int64(7), np.int64(42), np.int64(14), np.int64(28), np.int64(38)]",160,0.1,950
61,50,1513.0751508745395,8233,0.7220661250003104,"[np.int64(25), np.int64(2), np.int64(17), np.int64(37), np.int64(29), np.int64(21), np.int64(9), np.int64(15), np.int64(12), np.int64(11), np.int64(30), np.int64(43), np.int64(46), np.int64(23), np.int64(49), np.int64(24), np.int64(41), np.int64(34), np.int64(0), np.int64(47), np.int64(4), np.int64(32), np.int64(35), np.int64(27), np.int64(1), np.int64(36), np.int64(16), np.int64(44), np.int64(38), np.int64(8), np.int64(3), np.int64(6), np.int64(19), np.int64(14), np.int64(20), np.int64(42), np.int64(28), np.int64(48), np.int64(40), np.int64(10), np.int64(7), np.int64(26), np.int64(33), np.int64(39), np.int64(31), np.int64(45), np.int64(5), np.int64(13), np.int64(22), np.int64(18)]",160,0.1,950
62,100,1335.4060906271493,16297,1.452449625000554,"[np.int64(25), np.int64(2), np.int64(17), np.int64(37), np.int64(21), np.int64(29), np.int64(9), np.int64(15), np.int64(12), np.int64(11), np.int64(6), np.int64(44), np.int64(43), np.int64(46), np.int64(8), np.int64(23), np.int64(49), np.int64(24), np.int64(41), np.int64(34), np.int64(0), np.int64(47), np.int64(4), np.int64(32), np.int64(30), np.int64(35), np.int64(27), np.int64(1), np.int64(36), np.int64(10), np.int64(38), np.int64(3), np.int64(20), np.int64(19), np.int64(14), np.int64(42), np.int64(28), np.int64(48), np.int64(40), np.int64(16), np.int64(7), np.int64(26), np.int64(33), np.int64(39), np.int64(31), np.int64(45), np.int64(5), np.int64(13), np.int64(22), np.int64(18)]",160,0.1,950
63,150,1140.7713266680234,24363,2.1701717500000086,"[np.int64(25), np.int64(2), np.int64(17), np.int64(37), np.int64(49), np.int64(38), np.int64(9), np.int64(29), np.int64(21), np.int64(15), np.int64(12), np.int64(34), np.int64(11), np.int64(6), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(8), np.int64(23), np.int64(3), np.int64(41), np.int64(24), np.int64(0), np.int64(47), np.int64(18), np.int64(4), np.int64(32), np.int64(19), np.int64(14), np.int64(31), np.int64(35), np.int64(27), np.int64(1), np.int64(36), np.int64(10), np.int64(20), np.int64(42), np.int64(28), np.int64(48), np.int64(40), np.int64(16), np.int64(39), np.int64(26), np.int64(33), np.int64(22), np.int64(7), np.int64(45), np.int64(5), np.int64(13)]",160,0.1,950
64,200,1046.6237486147947,32430,2.887485208000726,"[np.int64(25), np.int64(2), np.int64(17), np.int64(37), np.int64(49), np.int64(21), np.int64(9), np.int64(29), np.int64(15), np.int64(12), np.int64(34), np.int64(11), np.int64(6), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(8), np.int64(23), np.int64(3), np.int64(38), np.int64(24), np.int64(41), np.int64(33), np.int64(0), np.int64(47), np.int64(18), np.int64(4), np.int64(26), np.int64(22), np.int64(32), np.int64(19), np.int64(14), np.int64(31), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(42), np.int64(20), np.int64(39), np.int64(28), np.int64(48), np.int64(40), np.int64(16), np.int64(7), np.int64(45), np.int64(5), np.int64(13)]",160,0.1,950
65,250,992.8722984540215,40492,3.603481042000567,"[np.int64(25), np.int64(2), np.int64(17), np.int64(37), np.int64(49), np.int64(21), np.int64(9), np.int64(29), np.int64(20), np.int64(15), np.int64(12), np.int64(47), np.int64(11), np.int64(6), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(8), np.int64(23), np.int64(3), np.int64(38), np.int64(24), np.int64(41), np.int64(33), np.int64(0), np.int64(34), np.int64(18), np.int64(4), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(14), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(42), np.int64(39), np.int64(28), np.int64(16), np.int64(48), np.int64(40), np.int64(13), np.int64(45), np.int64(5), np.int64(7)]",160,0.1,950
